main_identi_id,reg_org,comp_type,reg_state,uni_social_crd_cd,comp_nm,addr,legal_repre,indv_id,reg_capt,capt_kind,opt_scop,reg_no,appr_dt,est_dt,opt_from,opt_to,domdi_strict,pro_loc,opt_strict,postal_code,opt_loc,indv_code,indv_nm
330211MA2J6NHQ4D,宁波市镇海区市场监督管理局,有限责任公司（自然人独资）,存续,91330211MA2J6NHQ4D,宁波俞诚文化传媒有限公司,浙江省宁波市镇海区骆驼街道民和路339号3-2室,董学文,其他文化艺术业,150000.0,人民币,"一般项目:软件销售;软件开发;文艺创作;广告设计、代理;个人互联网直播服务（需备案）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330211MA2J6NHQ4D,2021-05-07,2021-05-07,2021-05-07,2099-12-31,330211001,镇海区,330211001,315200,镇海区,8890.0,8890.0
330211MACT73ER12,宁波市镇海区市场监督管理局,个体工商户,在业,92330211MACT73ER12,宁波市镇海区骆驼吴继西棋牌室,浙江省宁波市镇海区骆驼街道福业街334号1-14室,吴焱清,其他室内娱乐活动,200000.0,人民币,一般项目：棋牌室服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330211MACT73ER12,2023-08-10,2023-08-10,2023-08-10,2099-12-31,330211001,镇海区,330211001,315200,镇海区,9019.0,9019.0
330211MAD2Q0Q34N,宁波市镇海区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330211MAD2Q0Q34N,宁波大头郭文化传媒有限公司,浙江省宁波市镇海区庄市街道逸夫路69号第2层216-1室,郭剑波,其他文化艺术业,1000000.0,人民币,一般项目：摄像及视频制作服务；广播电视传输设备销售；摄影扩印服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330211MAD2Q0Q34N,2023-11-03,2023-11-03,2023-11-03,2099-12-31,330211001,镇海区,330211001,315200,镇海区,8890.0,8890.0
330211MA2835XE22,宁波市镇海区市场监督管理局,个体工商户,存续,92330211MA2835XE22,宁波市镇海区骆驼赣川相饭店,浙江省宁波市镇海区骆驼街道南一西路66号,刘昌军,正餐服务,0.0,,"食品经营:餐饮服务、食品销售。（依法须经批准的项目,经相关部门批准后方可开展经营活动）",330211MA2835XE22,2016-12-02,2016-12-02,2016-12-02,2099-12-31,330211001,镇海区,330211001,315200,镇海区,6210.0,6210.0
330201MA2CMD7B12,宁波市镇海区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330201MA2CMD7B12,宁波驿泊停车管理有限公司,浙江省宁波市镇海区蛟川街道金川路8号1047创新创业园A017-01-12号,林深源,其他未列明商务服务业,1000000.0,人民币,"停车场经营管理;停车管理软件、智能停车软件的研发、技术咨询、技术服务;停车智能化系统工程的设计、施工、维护;停车场设备安装;保洁服务;物业服务;场地租赁;停车设备、停车管理软件、交通安全设施、仪器仪表、汽车装饰用品、汽车零配件、机电设备、机械设备的批发、零售及网上销售、维护、售后服务;经济贸易信息咨询;国内各类广告设计、制作、发布、代理;道路咪表收费系统的管理及维护。（依法须经批准的项目,经相关部门批准后方可开展经营活动）",330201MA2CMD7B12,2019-03-11,2019-03-11,2019-03-11,2099-12-31,330211001,镇海区,330211001,315200,镇海区,7299.0,7299.0
330211MA2EQHPE52,宁波市镇海区市场监督管理局,个体工商户,存续,92330211MA2EQHPE52,宁波市镇海区招宝山一品奶茶店,招宝山街道清川路220号1-17室,舒文杰,其他饮料及冷饮服务,0.0,,饮品店（不含凉菜，不含裱花蛋糕，不含生食海产品）（在许可证有效期限内经营）。,330211MA2EQHPE52,2013-10-08,2013-10-08,2013-10-08,2099-12-31,330211001,镇海区,330211001,315200,镇海区,6239.0,6239.0
330211MA2AEFHW7E,宁波市镇海区市场监督管理局,个体工商户,注销,92330211MA2AEFHW7E,宁波市镇海区骆驼加勒比海盗餐厅,浙江省宁波市镇海区骆驼街道永茂西路999号吾悦广场四层4006号,庞建建,正餐服务,0.0,,食品经营：餐饮服务、食品零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330211MA2AEFHW7E,2017-09-22,2017-09-22,2017-09-22,2099-12-31,330211001,镇海区,330211001,315200,镇海区,6210.0,6210.0
330211MA2CH6BP5C,宁波市镇海区市场监督管理局,个体工商户,注销,92330211MA2CH6BP5C,宁波市镇海区骆驼温新化妆品商行,浙江省宁波市镇海区骆驼街道顺业街8号14-4室,牟建军,化妆品及卫生用品零售,0.0,,化妆品、护肤品、洗化用品（除危险化学品）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330211MA2CH6BP5C,2018-06-04,2018-06-04,2018-06-04,2099-12-31,330211001,镇海区,330211001,315200,镇海区,5234.0,5234.0
3302113089026259,宁波市镇海区市场监督管理局,有限责任公司（自然人投资或控股）,存续,913302113089026259,宁波光耀文化传媒有限公司,镇海区骆驼街道汇锦路18号,李欢欢,其他未列明商务服务业,1000000.0,人民币,文化艺术交流活动组织策划；婚庆服务；礼仪服务；广告服务；舞台设备、LED显示屏的租赁；市政工程施工；舞美设计服务；道路普通货运；会展会务服务；亮化工程施工。,3302113089026259,2015-01-07,2015-01-07,2015-01-07,2099-12-31,330211001,镇海区,330211001,315200,镇海区,7299.0,7299.0
330211MA2J7J7Q5F,宁波市镇海区市场监督管理局,个体工商户,注销,92330211MA2J7J7Q5F,宁波镇海北杏企业管理工作室,浙江省宁波市镇海区庄市街道中官西路1277号3号4-1室,刘妤,商业综合体管理服务,500000.0,人民币,一般项目：信息咨询服务（不含许可类信息咨询服务）；社会经济咨询服务；信息技术咨询服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330211MA2J7J7Q5F,2021-06-16,2021-06-16,2021-06-16,2099-12-31,330211001,镇海区,330211001,315200,镇海区,7222.0,7222.0
330211MA2AHMC92L,宁波市镇海区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330211MA2AHMC92L,宁波市劲达体育发展有限公司,浙江省宁波市镇海区蛟川街道东明路189号二楼,孙兰兰,体育场馆管理,1000000.0,人民币,一般项目：体育赛事策划；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；中小学生校外托管服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：高危险性体育运动（游泳）（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330211MA2AHMC92L,2018-03-21,2018-03-21,2018-03-21,2099-12-31,330211001,镇海区,330211001,315200,镇海区,8921.0,8921.0
330211316801525F,宁波市镇海区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330211316801525F,宁波地平线装潢设计有限公司,浙江省宁波市镇海区庄市街道中官西路777号,徐宁,专业设计服务,5000000.0,人民币,室内外装潢、设计、施工;绿化工程、市政工程、土建工程、建筑智能化工程、机电设备工程、消防设施工程、幕墙工程、钢结构工程、防水工程、楼宇智能化安防工程、照明工程的设计、施工;平面设计;环境艺术设计;展览展示服务;建筑工程造价咨询服务;建筑材料、装潢材料、针纺织品、塑料制品、金属制品、机械设备、电子产品、电线电缆、仪器仪表、消防器材、日用品、工艺品的批发、零售。,330211316801525F,2014-09-19,2014-09-19,2014-09-19,2099-12-31,330211001,镇海区,330211001,315200,镇海区,7492.0,7492.0
330211MACWQ4385E,宁波市镇海区市场监督管理局,个体工商户,存续,92330211MACWQ4385E,宁波镇海荣幸餐饮服务部,"浙江省宁波市镇海区骆驼街道永茂西路999号吾悦广场二期5号3006-2-1、3006-2-2,3006-3",黄伟民（香港居民）,正餐服务,10000.0,人民币,许可项目：餐饮服务；食品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。一般项目：餐饮管理；办公用品销售；日用百货销售；厨具卫具及日用杂品零售；文具用品零售；包装服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330211MACWQ4385E,2023-08-28,2023-08-28,2023-08-28,2099-12-31,330211001,镇海区,330211001,315200,镇海区,6210.0,6210.0
330211MACPDK3F9F,宁波市镇海区市场监督管理局,有限责任公司（自然人独资）,存续,91330211MACPDK3F9F,宁波卓战酒店管理有限公司,浙江省宁波市镇海区骆驼街道汶骆路19号3-20室（商务秘书托管18号）,李东升,其他住宿业,1000000.0,人民币,"一般项目:酒店管理;物业管理;企业管理;企业管理咨询;日用百货销售;日用品销售;办公用品销售;餐饮管理;餐饮器具集中消毒服务;会议及展览服务;娱乐性展览;针纺织品及原料销售;服装服饰批发;服装、服饰检验、整理服务;鞋帽批发;商务代理代办服务;（以上销售限批发及网络销售）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330211MACPDK3F9F,2023-06-28,2023-06-28,2023-06-28,2099-12-31,330211001,镇海区,330211001,315200,镇海区,6190.0,6190.0
330211MA2AFUUF78,宁波市镇海区市场监督管理局,个体工商户,注销,92330211MA2AFUUF78,宁波市镇海区招宝山约饭快餐店,浙江省宁波市镇海区招宝山街道车站路611号1-33室,王蓉,快餐服务,0.0,,食品经营：餐饮服务、食品零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330211MA2AFUUF78,2017-11-27,2017-11-27,2017-11-27,2099-12-31,330211001,镇海区,330211001,315200,镇海区,6220.0,6220.0
330211MA2J6K3H3X,宁波市镇海区市场监督管理局,有限责任公司（自然人独资）,存续,91330211MA2J6K3H3X,宁波锺亿摄影器材有限公司,浙江省宁波市镇海区骆驼街道甬骆路西59号西边,缪红意,广播影视设备批发,1000000.0,人民币,"许可项目:货物进出口;建设工程设计;技术进出口;进出口代理（依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以审批结果为准）。一般项目:照相机及器材销售;电子产品销售;户外用品销售;渔具销售;人工智能硬件销售;日用品销售;照明器具销售（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330211MA2J6K3H3X,2021-04-29,2021-04-29,2021-04-29,2099-12-31,330211001,镇海区,330211001,315200,镇海区,5178.0,5178.0
330211MA2EQLA57T,宁波市镇海区市场监督管理局,个体工商户,注销,92330211MA2EQLA57T,宁波市镇海区庄市吐司奶吧饮品店,浙江省宁波市镇海区庄市街道毓秀路602号1-4商铺,张前,其他饮料及冷饮服务,0.0,,一般项目：小餐饮店（三小行业，含网络经营）；（糕点类食品、自制饮品）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330211MA2EQLA57T,2014-02-19,2014-02-19,2014-02-19,2099-12-31,330211001,镇海区,330211001,315200,镇海区,6239.0,6239.0
330211MA2827GD6D,宁波市镇海区市场监督管理局,有限责任公司（自然人独资）,存续,91330211MA2827GD6D,宁波宇惠通贸易有限公司,宁波市镇海区蛟川街道大运路1号12-2室,陈传苗,文具用品零售,1000000.0,人民币,纸制品、办公用品、塑料制品、布料、玩具、木制品、日用品、纺织用品、床上用品的批发、零售。,330211MA2827GD6D,2016-06-23,2016-06-23,2016-06-23,2099-12-31,330211001,镇海区,330211001,315200,镇海区,5241.0,5241.0
330211MA2AHRLP4K,宁波市镇海区市场监督管理局,其他有限责任公司,注销,91330211MA2AHRLP4K,宁波悦邦汽车贸易有限公司,浙江省宁波市镇海区庄市街道兴庄路集贸市场3号楼,陈辞寒,其他未列明商务服务业,2000000.0,人民币,"汽车贸易、二手车经纪、经销;汽车技术开发、技术咨询;汽车租赁;代办车辆过户、上牌、年检手续。（依法须经批准的项目,经相关部门批准后方可开展经营活动）",330211MA2AHRLP4K,2018-03-28,2018-03-28,2018-03-28,2099-12-31,330211001,镇海区,330211001,315200,镇海区,7299.0,7299.0
330211MA2AJ0RX59,宁波市镇海区市场监督管理局,个体工商户,注销,92330211MA2AJ0RX59,宁波市镇海区澥浦许家餐馆,浙江省宁波市镇海区澥浦镇庙戴村87号（华旭机械厂旁）,许正军,正餐服务,0.0,,食品经营：餐饮服务；食品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330211MA2AJ0RX59,2018-04-09,2018-04-09,2018-04-09,2099-12-31,330211001,镇海区,330211001,315200,镇海区,6210.0,6210.0
330211L36496426H,宁波市镇海区市场监督管理局,个人独资企业,注销,91330211L36496426H,宁波市镇海区骆驼百兴家电商店,浙江省宁波市镇海区骆驼街道团桥村菜场路,龚奇峰,家用视听设备零售,100000.0,人民币,"家用电器及配件零售,家用电器维修、安装。",330211L36496426H,2013-05-31,2013-05-31,2013-05-31,2099-12-31,330211001,镇海区,330211001,315200,镇海区,5271.0,5271.0
330211MA2J6L630E,宁波市镇海区市场监督管理局,有限责任公司（自然人独资）,存续,91330211MA2J6L630E,宁波泓扬电子商务有限公司,浙江省宁波市镇海区骆驼街道永茂西路66号,王晓燕,工艺美术品及收藏品零售,1000000.0,人民币,一般项目：服装服饰零售；服装服饰批发；鞋帽批发；鞋帽零售；日用品销售；劳动保护用品销售；服饰研发；针纺织品及原料销售；互联网销售（除销售需要许可的商品）；家用电器销售；文具用品零售；工艺美术品及礼仪用品销售（象牙及其制品除外）；金属工具销售；体育用品及器材零售；网络技术服务；母婴用品销售；化妆品零售；化妆品批发；小食杂店（三小行业）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330211MA2J6L630E,2021-04-30,2021-04-30,2021-04-30,2099-12-31,330211001,镇海区,330211001,315200,镇海区,5246.0,5246.0
